"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
483 10043236.866444 10043236.866444 10043066.666444 10043066.666444
485 10038973.222425 10038973.222425 10038803.022425 10038803.022425
1761 3208978.080007 3208978.080007 3208807.880007 3208807.880007
1770 3206517.967486 3206517.967486 3206347.767486 3206347.767486
2749 2403042.389740 2403042.389740 2402872.189740 2402872.189740
2752 2072687.325086 2072687.325086 2072517.125086 2072517.125086
2755 2057742.254082 2057742.254082 2057572.054082 2057572.054082
2757 1954456.136708 1954456.136708 1954285.936708 1954285.936708
4611 1953275.856758 1953275.856758 1953105.656758 1953105.656758
4620 1952401.677658 1952401.677658 1952231.477658 1952231.477658
5276 1460745.906368 1460745.906368 1460575.706368 1460575.706368
5278 1157996.117310 1157996.117310 1157825.917310 1157825.917310
5287 1014089.286462 1014089.286462 1013919.086462 1013919.086462
5288 973745.582664 973745.582664 973575.382664 973575.382664
6701 973039.677356 973039.677356 972869.477356 972869.477356
6707 973004.824125 973004.824125 972834.624125 972834.624125
6710 971564.586837 971564.586837 971394.386837 971394.386837
285000 15229729.062018 971564.586837 15229729.062018 971394.386837
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 13175521.059491 13175521.059491 13175051.309491 13175051.309491
3 13170414.395992 13170414.395992 13169944.645992 13169944.645992
161 12284193.387321 12284193.387321 12283723.637321 12283723.637321
163 12280905.409734 12280905.409734 12280435.659734 12280435.659734
166 12276662.081754 12276662.081754 12276192.331754 12276192.331754
180 12274661.788209 12274661.788209 12274192.038209 12274192.038209
186 12274102.298472 12274102.298472 12273632.548472 12273632.548472
241 7982493.065629 7982493.065629 7982023.315629 7982023.315629
246 7975177.606037 7975177.606037 7974707.856037 7974707.856037
260 7972194.873568 7972194.873568 7971725.123568 7971725.123568
266 7970782.424247 7970782.424247 7970312.674247 7970312.674247
761 5802314.663434 5802314.663434 5801844.913434 5801844.913434
762 5799223.811082 5799223.811082 5798754.061082 5798754.061082
763 5796485.280275 5796485.280275 5796015.530275 5796015.530275
1161 4309293.694956 4309293.694956 4308823.944956 4308823.944956
1164 4308000.422018 4308000.422018 4307530.672018 4307530.672018
1181 4307287.063189 4307287.063189 4306817.313189 4306817.313189
2105 3896879.426467 3896879.426467 3896409.676467 3896409.676467
2324 1860554.456688 1860554.456688 1860084.706688 1860084.706688
3612 1859999.400840 1859999.400840 1859529.650840 1859529.650840
3613 1858626.898044 1858626.898044 1858157.148044 1858157.148044
3622 1858449.763556 1858449.763556 1857980.013556 1857980.013556
3628 1858385.710195 1858385.710195 1857915.960195 1857915.960195
3630 1858310.826408 1858310.826408 1857841.076408 1857841.076408
3636 1857635.691863 1857635.691863 1857165.941863 1857165.941863
5183 1460818.299264 1460818.299264 1460348.549264 1460348.549264
6461 1460780.449074 1460780.449074 1460310.699074 1460310.699074
6463 1459831.191211 1459831.191211 1459361.441211 1459361.441211
6466 1459194.806690 1459194.806690 1458725.056690 1458725.056690
6471 1457650.121616 1457650.121616 1457180.371616 1457180.371616
6499 1457002.480569 1457002.480569 1456532.730569 1456532.730569
76126 1396873.115925 1396873.115925 1396403.365925 1396403.365925
76991 1396634.362279 1396634.362279 1396164.612279 1396164.612279
76994 1394894.932372 1394894.932372 1394425.182372 1394425.182372
77030 1394042.906739 1394042.906739 1393573.156739 1393573.156739
285000 12639226.059442 1394042.906739 12639226.059442 1393573.156739
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 20578142.578234 20578142.578234 20577672.828234 20577672.828234
3 20576656.982480 20576656.982480 20576187.232480 20576187.232480
6 20571986.994684 20571986.994684 20571517.244684 20571517.244684
20 20570061.124657 20570061.124657 20569591.374657 20569591.374657
26 20568920.127273 20568920.127273 20568450.377273 20568450.377273
121 12589200.479687 12589200.479687 12588730.729687 12588730.729687
124 12588283.410370 12588283.410370 12587813.660370 12587813.660370
126 12580813.951151 12580813.951151 12580344.201151 12580344.201151
140 12575528.228093 12575528.228093 12575058.478093 12575058.478093
281 9228120.248118 9228120.248118 9227650.498118 9227650.498118
282 9221578.614355 9221578.614355 9221108.864355 9221108.864355
283 9219445.403717 9219445.403717 9218975.653717 9218975.653717
292 9212398.685347 9212398.685347 9211928.935347 9211928.935347
2052 7445080.679599 7445080.679599 7444610.929599 7444610.929599
2056 6696414.817833 6696414.817833 6695945.067833 6695945.067833
2058 6227320.224749 6227320.224749 6226850.474749 6226850.474749
2062 6035733.337286 6035733.337286 6035263.587286 6035263.587286
2105 6003557.942002 6003557.942002 6003088.192002 6003088.192002
2120 5145709.819528 5145709.819528 5145240.069528 5145240.069528
2132 5133240.906190 5133240.906190 5132771.156190 5132771.156190
2154 3828377.370566 3828377.370566 3827907.620566 3827907.620566
3211 3825130.692212 3825130.692212 3824660.942212 3824660.942212
3214 3820749.681999 3820749.681999 3820279.931999 3820279.931999
4902 3093411.255344 3093411.255344 3092941.505344 3092941.505344
4912 2577627.185488 2577627.185488 2577157.435488 2577157.435488
4958 1816530.457751 1816530.457751 1816060.707751 1816060.707751
4963 1796669.143475 1796669.143475 1796199.393475 1796199.393475
5941 1796551.893210 1796551.893210 1796082.143210 1796082.143210
5943 1795221.904915 1795221.904915 1794752.154915 1794752.154915
5946 1794752.163288 1794752.163288 1794282.413288 1794282.413288
5951 1794683.929045 1794683.929045 1794214.179045 1794214.179045
5960 1794032.080771 1794032.080771 1793562.330771 1793562.330771
5979 1793313.647087 1793313.647087 1792843.897087 1792843.897087
8527 1035987.267319 1035987.267319 1035517.517319 1035517.517319
10472 1034596.820142 1034596.820142 1034127.070142 1034127.070142
10473 1031853.040648 1031853.040648 1031383.290648 1031383.290648
199496 1009707.986678 1009707.986678 1009238.236678 1009238.236678
201461 1009621.876264 1009621.876264 1009152.126264 1009152.126264
201463 1009589.951808 1009589.951808 1009120.201808 1009120.201808
201470 1009447.059540 1009447.059540 1008977.309540 1008977.309540
201478 1009144.275268 1009144.275268 1008674.525268 1008674.525268
201479 1008868.294004 1008868.294004 1008398.544004 1008398.544004
261848 938628.337031 938628.337031 938158.587031 938158.587031
263361 938182.030565 938182.030565 937712.280565 937712.280565
263370 937372.453255 937372.453255 936902.703255 936902.703255
263384 936459.172011 936459.172011 935989.422011 935989.422011
