"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
69 6439049.940394 6439049.940394 6439370.130394 6439370.130394
81 1017011.413727 1017011.413727 1017331.603727 1017331.603727
84 1017011.412828 1017011.412828 1017331.602828 1017331.602828
86 1017011.410157 1017011.410157 1017331.600157 1017331.600157
87 1017007.422924 1017007.422924 1017327.612924 1017327.612924
90 1017007.048744 1017007.048744 1017327.238744 1017327.238744
131 450089.867457 450089.867457 450410.057457 450410.057457
133 450089.862151 450089.862151 450410.052151 450410.052151
135 450089.843113 450089.843113 450410.033113 450410.033113
138 450088.136469 450088.136469 450408.326469 450408.326469
140 450082.681425 450082.681425 450402.871425 450402.871425
171 94726.958981 94726.958981 95047.148981 95047.148981
174 94726.957708 94726.957708 95047.147708 95047.147708
176 94726.871128 94726.871128 95047.061128 95047.061128
178 94726.846263 94726.846263 95047.036263 95047.036263
180 94721.933270 94721.933270 95042.123270 95042.123270
34437 0.000000 0.000000 320.190000 320.190000
120000 0.000000 0.000000 0.000000 320.190000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 10382830.957657 10382830.957657 10382726.717657 10382726.717657
3 10382830.956287 10382830.956287 10382726.716287 10382726.716287
6 10382830.923788 10382830.923788 10382726.683788 10382726.683788
8 10382829.844213 10382829.844213 10382725.604213 10382725.604213
10 10382759.247605 10382759.247605 10382655.007605 10382655.007605
11 6152782.662247 6152782.662247 6152678.422247 6152678.422247
13 6152782.659339 6152782.659339 6152678.419339 6152678.419339
16 6152782.627913 6152782.627913 6152678.387913 6152678.387913
18 6152782.555183 6152782.555183 6152678.315183 6152678.315183
20 6152736.007669 6152736.007669 6152631.767669 6152631.767669
21 371230.125419 371230.125419 371125.885419 371125.885419
22 371230.125359 371230.125359 371125.885359 371125.885359
23 371230.122631 371230.122631 371125.882631 371125.882631
26 371230.046507 371230.046507 371125.806507 371125.806507
27 371229.946019 371229.946019 371125.706019 371125.706019
29 371211.795841 371211.795841 371107.555841 371107.555841
261 192054.520542 192054.520542 191950.280542 191950.280542
264 192054.520257 192054.520257 191950.280257 191950.280257
266 192054.478653 192054.478653 191950.238653 191950.238653
267 192054.359258 192054.359258 191950.119258 191950.119258
270 192046.583679 192046.583679 191942.343679 191942.343679
391 24868.670368 24868.670368 24764.430368 24764.430368
392 24868.670212 24868.670212 24764.430212 24764.430212
393 24868.667638 24868.667638 24764.427638 24764.427638
395 24868.665647 24868.665647 24764.425647 24764.425647
397 24868.550760 24868.550760 24764.310760 24764.310760
400 24866.405110 24866.405110 24762.165110 24762.165110
33335 0.000000 0.000000 -104.240000 -104.240000
120000 13798.271531 0.000000 13798.271531 -104.240000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 1982503.092067 1982503.092067 1982398.852067 1982398.852067
2 1982503.091907 1982503.091907 1982398.851907 1982398.851907
3 1982503.090622 1982503.090622 1982398.850622 1982398.850622
6 1982503.014007 1982503.014007 1982398.774007 1982398.774007
8 1982500.592314 1982500.592314 1982396.352314 1982396.352314
10 1982468.583702 1982468.583702 1982364.343702 1982364.343702
211 368021.256724 368021.256724 367917.016724 367917.016724
213 368021.253439 368021.253439 367917.013439 367917.013439
217 368019.939865 368019.939865 367915.699865 367915.699865
220 368013.092044 368013.092044 367908.852044 367908.852044
231 135035.145264 135035.145264 134930.905264 134930.905264
232 135035.145105 135035.145105 134930.905105 134930.905105
233 135035.144129 135035.144129 134930.904129 134930.904129
236 135035.067173 135035.067173 134930.827173 134930.827173
237 135034.736227 135034.736227 134930.496227 134930.496227
240 135031.583845 135031.583845 134927.343845 134927.343845
