"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 17.671304 17.671304 -112.938696 -112.938696
21 16.479359 16.479359 -114.130641 -114.130641
22 16.474142 16.474142 -114.135858 -114.135858
26 16.472949 16.472949 -114.137051 -114.137051
31 11.446752 11.446752 -119.163248 -119.163248
32 11.441328 11.441328 -119.168672 -119.168672
35 11.437267 11.437267 -119.172733 -119.172733
101 10.496960 10.496960 -120.113040 -120.113040
102 10.496140 10.496140 -120.113860 -120.113860
103 10.494731 10.494731 -120.115269 -120.115269
109 10.494704 10.494704 -120.115296 -120.115296
121 7.471728 7.471728 -123.138272 -123.138272
122 7.469853 7.469853 -123.140147 -123.140147
126 7.467041 7.467041 -123.142959 -123.142959
129 7.466128 7.466128 -123.143872 -123.143872
281 4.112052 4.112052 -126.497948 -126.497948
286 4.111141 4.111141 -126.498859 -126.498859
289 4.108880 4.108880 -126.501120 -126.501120
552 2.477271 2.477271 -128.132729 -128.132729
725 1.426041 1.426041 -129.183959 -129.183959
1489 1.425307 1.425307 -129.184693 -129.184693
20108 1.214200 1.214200 -129.395800 -129.395800
20663 1.213225 1.213225 -129.396775 -129.396775
20665 1.212493 1.212493 -129.397507 -129.397507
72432 1.199451 1.199451 -129.410549 -129.410549
73122 1.199132 1.199132 -129.410868 -129.410868
73126 1.198196 1.198196 -129.411804 -129.411804
126688 1.182531 1.182531 -129.427469 -129.427469
127273 1.182522 1.182522 -129.427478 -129.427478
127278 1.182090 1.182090 -129.427910 -129.427910
135000 5.173505 1.182090 5.173505 -129.427910
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 12.897526 12.897526 -117.712474 -117.712474
3 12.896468 12.896468 -117.713532 -117.713532
5 12.891016 12.891016 -117.718984 -117.718984
11 9.047914 9.047914 -121.562086 -121.562086
16 9.045926 9.045926 -121.564074 -121.564074
111 5.276319 5.276319 -125.333681 -125.333681
113 5.275511 5.275511 -125.334489 -125.334489
115 5.272957 5.272957 -125.337043 -125.337043
623 4.759941 4.759941 -125.850059 -125.850059
641 3.566979 3.566979 -127.043021 -127.043021
833 3.109934 3.109934 -127.500066 -127.500066
945 2.071930 2.071930 -128.538070 -128.538070
1292 1.809302 1.809302 -128.800698 -128.800698
1811 1.808867 1.808867 -128.801133 -128.801133
1815 1.808107 1.808107 -128.801893 -128.801893
2038 1.668362 1.668362 -128.941638 -128.941638
2811 1.668324 1.668324 -128.941676 -128.941676
2812 1.668309 1.668309 -128.941691 -128.941691
2814 1.666643 1.666643 -128.943357 -128.943357
2816 1.663518 1.663518 -128.946482 -128.946482
24845 0.999982 0.999982 -129.610018 -129.610018
25672 0.999088 0.999088 -129.610912 -129.610912
25676 0.997893 0.997893 -129.612107 -129.612107
135000 6.739621 0.997893 6.739621 -129.612107
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.931574 31.931574 -191.188426 -191.188426
2 31.929427 31.929427 -191.190573 -191.190573
6 31.924043 31.924043 -191.195957 -191.195957
11 5.728089 5.728089 -217.391911 -217.391911
13 5.725934 5.725934 -217.394066 -217.394066
16 5.725845 5.725845 -217.394155 -217.394155
61 4.983247 4.983247 -218.136753 -218.136753
62 4.982580 4.982580 -218.137420 -218.137420
63 4.978870 4.978870 -218.141130 -218.141130
151 4.005718 4.005718 -219.114282 -219.114282
154 4.004642 4.004642 -219.115358 -219.115358
155 4.004370 4.004370 -219.115630 -219.115630
401 1.694271 1.694271 -221.425729 -221.425729
402 1.693013 1.693013 -221.426987 -221.426987
403 1.692914 1.692914 -221.427086 -221.427086
408 1.692640 1.692640 -221.427360 -221.427360
3654 1.581991 1.581991 -221.538009 -221.538009
4311 1.580937 1.580937 -221.539063 -221.539063
4314 1.579743 1.579743 -221.540257 -221.540257
52634 0.606172 0.606172 -222.513828 -222.513828
53141 0.606131 0.606131 -222.513869 -222.513869
53147 0.605848 0.605848 -222.514152 -222.514152
122719 0.473183 0.473183 -222.646817 -222.646817
123274 0.472822 0.472822 -222.647178 -222.647178
135000 6.327849 0.472822 6.327849 -222.647178
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 39.720435 39.720435 -183.399565 -183.399565
2 39.714404 39.714404 -183.405596 -183.405596
4 39.708764 39.708764 -183.411236 -183.411236
5 39.705629 39.705629 -183.414371 -183.414371
8 39.702826 39.702826 -183.417174 -183.417174
11 11.744209 11.744209 -211.375791 -211.375791
13 11.743641 11.743641 -211.376359 -211.376359
16 11.736965 11.736965 -211.383035 -211.383035
17 11.736780 11.736780 -211.383220 -211.383220
61 6.791757 6.791757 -216.328243 -216.328243
526 4.428899 4.428899 -218.691101 -218.691101
578 3.703537 3.703537 -219.416463 -219.416463
673 3.399333 3.399333 -219.720667 -219.720667
735 1.401060 1.401060 -221.718940 -221.718940
1481 1.400585 1.400585 -221.719415 -221.719415
1484 1.398194 1.398194 -221.721806 -221.721806
5004 1.184324 1.184324 -221.935676 -221.935676
5661 1.183621 1.183621 -221.936379 -221.936379
5667 1.182962 1.182962 -221.937038 -221.937038
34679 1.129825 1.129825 -221.990175 -221.990175
35352 1.129256 1.129256 -221.990744 -221.990744
35353 1.128801 1.128801 -221.991199 -221.991199
49467 0.962663 0.962663 -222.157337 -222.157337
50162 0.962141 0.962141 -222.157859 -222.157859
50163 0.960754 0.960754 -222.159246 -222.159246
50166 0.960384 0.960384 -222.159616 -222.159616
83321 0.750011 0.750011 -222.369989 -222.369989
83971 0.749699 0.749699 -222.370301 -222.370301
83973 0.748953 0.748953 -222.371047 -222.371047
135000 7.167060 0.748953 7.167060 -222.371047
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11.916786 11.916786 -211.203214 -211.203214
4 11.913396 11.913396 -211.206604 -211.206604
5 11.912511 11.912511 -211.207489 -211.207489
8 11.911589 11.911589 -211.208411 -211.208411
11 7.207856 7.207856 -215.912144 -215.912144
16 7.207390 7.207390 -215.912610 -215.912610
17 7.206859 7.206859 -215.913141 -215.913141
101 3.620719 3.620719 -219.499281 -219.499281
103 3.618555 3.618555 -219.501445 -219.501445
1086 2.266234 2.266234 -220.853766 -220.853766
1101 2.110459 2.110459 -221.009541 -221.009541
1701 2.110078 2.110078 -221.009922 -221.009922
1704 2.107263 2.107263 -221.012737 -221.012737
3718 2.074168 2.074168 -221.045832 -221.045832
4352 2.073313 2.073313 -221.046687 -221.046687
4356 2.071381 2.071381 -221.048619 -221.048619
7331 1.832906 1.832906 -221.287094 -221.287094
8142 1.832813 1.832813 -221.287187 -221.287187
8145 1.829820 1.829820 -221.290180 -221.290180
8148 1.829705 1.829705 -221.290295 -221.290295
14012 1.453033 1.453033 -221.666967 -221.666967
14858 1.452543 1.452543 -221.667457 -221.667457
17194 1.414089 1.414089 -221.705911 -221.705911
17843 1.413466 1.413466 -221.706534 -221.706534
17850 1.413040 1.413040 -221.706960 -221.706960
21203 1.122129 1.122129 -221.997871 -221.997871
21862 1.121439 1.121439 -221.998561 -221.998561
21868 1.121419 1.121419 -221.998581 -221.998581
135000 2.480140 1.121419 2.480140 -221.998581
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 31.147075 31.147075 -13.282925 -13.282925
2 31.121259 31.121259 -13.308741 -13.308741
11 17.476009 17.476009 -26.953991 -26.953991
12 17.468985 17.468985 -26.961015 -26.961015
31 10.933550 10.933550 -33.496450 -33.496450
32 10.930083 10.930083 -33.499917 -33.499917
35 10.929752 10.929752 -33.500248 -33.500248
71 7.372061 7.372061 -37.057939 -37.057939
81 4.796069 4.796069 -39.633931 -39.633931
666 1.490295 1.490295 -42.939705 -42.939705
1441 1.489426 1.489426 -42.940574 -42.940574
1872 1.298898 1.298898 -43.131102 -43.131102
2711 1.296246 1.296246 -43.133754 -43.133754
17323 1.260178 1.260178 -43.169822 -43.169822
17912 1.258042 1.258042 -43.171958 -43.171958
44931 1.255787 1.255787 -43.174213 -43.174213
102249 1.234827 1.234827 -43.195173 -43.195173
102894 1.233844 1.233844 -43.196156 -43.196156
102897 1.233149 1.233149 -43.196851 -43.196851
135000 10.048254 1.233149 10.048254 -43.196851
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 8.207283 8.207283 -36.222717 -36.222717
2 8.191659 8.191659 -36.238341 -36.238341
461 6.879179 6.879179 -37.550821 -37.550821
481 5.693301 5.693301 -38.736699 -38.736699
531 5.401408 5.401408 -39.028592 -39.028592
537 3.253118 3.253118 -41.176882 -41.176882
639 2.179620 2.179620 -42.250380 -42.250380
1141 1.738966 1.738966 -42.691034 -42.691034
1721 1.737193 1.737193 -42.692807 -42.692807
8766 1.226371 1.226371 -43.203629 -43.203629
9541 1.223915 1.223915 -43.206085 -43.206085
43159 1.158132 1.158132 -43.271868 -43.271868
43672 1.155744 1.155744 -43.274256 -43.274256
48555 1.109096 1.109096 -43.320904 -43.320904
49071 1.106288 1.106288 -43.323712 -43.323712
63425 1.101837 1.101837 -43.328163 -43.328163
63931 1.100163 1.100163 -43.329837 -43.329837
63938 1.099544 1.099544 -43.330456 -43.330456
86034 1.086661 1.086661 -43.343339 -43.343339
86683 1.085356 1.085356 -43.344644 -43.344644
86687 1.084445 1.084445 -43.345555 -43.345555
135000 9.051270 1.084445 9.051270 -43.345555
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 18.285559 18.285559 -26.144441 -26.144441
2 18.277439 18.277439 -26.152561 -26.152561
7 18.275545 18.275545 -26.154455 -26.154455
11 10.031674 10.031674 -34.398326 -34.398326
131 5.901762 5.901762 -38.528238 -38.528238
134 5.901192 5.901192 -38.528808 -38.528808
138 5.897912 5.897912 -38.532088 -38.532088
331 2.781534 2.781534 -41.648466 -41.648466
391 2.358371 2.358371 -42.071629 -42.071629
985 1.812544 1.812544 -42.617456 -42.617456
1632 1.810182 1.810182 -42.619818 -42.619818
2536 1.647531 1.647531 -42.782469 -42.782469
3102 1.644863 1.644863 -42.785137 -42.785137
3754 1.137773 1.137773 -43.292227 -43.292227
4371 1.136829 1.136829 -43.293171 -43.293171
4376 1.136698 1.136698 -43.293302 -43.293302
17137 1.016794 1.016794 -43.413206 -43.413206
17804 1.015901 1.015901 -43.414099 -43.414099
135000 7.297981 1.015901 7.297981 -43.414099
