"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1479 387.698622 387.698622 453.308622 453.308622
2033 156.880390 156.880390 222.490390 222.490390
2433 102.908286 102.908286 168.518286 168.518286
3042 102.736663 102.736663 168.346663 168.346663
3043 102.712898 102.712898 168.322898 168.322898
3046 102.482436 102.482436 168.092436 168.092436
3047 102.461896 102.461896 168.071896 168.071896
3050 101.301387 101.301387 166.911387 166.911387
135000 99775.826191 101.301387 99775.826191 166.911387
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 41830.742249 41830.742249 41896.352249 41896.352249
2 41695.047308 41695.047308 41760.657308 41760.657308
4 41693.725254 41693.725254 41759.335254 41759.335254
5 41661.635917 41661.635917 41727.245917 41727.245917
21 26490.940885 26490.940885 26556.550885 26556.550885
22 26477.168989 26477.168989 26542.778989 26542.778989
23 26422.223118 26422.223118 26487.833118 26487.833118
27 26403.644772 26403.644772 26469.254772 26469.254772
41 2154.834865 2154.834865 2220.444865 2220.444865
42 2142.990483 2142.990483 2208.600483 2208.600483
47 2136.436408 2136.436408 2202.046408 2202.046408
569 335.067156 335.067156 400.677156 400.677156
1392 333.825091 333.825091 399.435091 399.435091
1397 331.623352 331.623352 397.233352 397.233352
1983 289.777406 289.777406 355.387406 355.387406
2040 230.346206 230.346206 295.956206 295.956206
2046 180.241758 180.241758 245.851758 245.851758
2811 178.985848 178.985848 244.595848 244.595848
135000 48150.534105 178.985848 48150.534105 244.595848
