"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
2126 2438450.773984 2438450.773984 2438432.673984 2438432.673984
2234 2219613.905694 2219613.905694 2219595.805694 2219595.805694
2653 1805752.343542 1805752.343542 1805734.243542 1805734.243542
2654 1094072.036937 1094072.036937 1094053.936937 1094053.936937
3172 1085481.754402 1085481.754402 1085463.654402 1085463.654402
135000 68745872.941442 1085481.754402 68745872.941442 1085463.654402
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 11387422.134009 11387422.134009 11387459.904009 11387459.904009
4 11371230.524998 11371230.524998 11371268.294998 11371268.294998
41 10378835.476958 10378835.476958 10378873.246958 10378873.246958
49 10374385.013931 10374385.013931 10374422.783931 10374422.783931
501 7438762.315857 7438762.315857 7438800.085857 7438800.085857
507 6384485.632324 6384485.632324 6384523.402324 6384523.402324
511 6361078.679335 6361078.679335 6361116.449335 6361116.449335
573 6324074.326010 6324074.326010 6324112.096010 6324112.096010
575 5648658.953072 5648658.953072 5648696.723072 5648696.723072
576 4768059.377795 4768059.377795 4768097.147795 4768097.147795
681 3512412.164850 3512412.164850 3512449.934850 3512449.934850
943 3366288.977353 3366288.977353 3366326.747353 3366326.747353
946 3233346.079591 3233346.079591 3233383.849591 3233383.849591
947 2064790.541833 2064790.541833 2064828.311833 2064828.311833
1612 2064113.731430 2064113.731430 2064151.501430 2064151.501430
1614 2053200.909024 2053200.909024 2053238.679024 2053238.679024
1964 1008456.812899 1008456.812899 1008494.582899 1008494.582899
2761 1006770.929451 1006770.929451 1006808.699451 1006808.699451
2763 1001739.579022 1001739.579022 1001777.349022 1001777.349022
2770 1000135.790624 1000135.790624 1000173.560624 1000173.560624
4614 752457.651057 752457.651057 752495.421057 752495.421057
5433 741980.010460 741980.010460 742017.780460 742017.780460
135000 5322666.670116 741980.010460 5322666.670116 742017.780460
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 56103453.168219 56103453.168219 56103490.938219 56103490.938219
2 55866106.908870 55866106.908870 55866144.678870 55866144.678870
4 55729264.046478 55729264.046478 55729301.816478 55729301.816478
21 54041882.178151 54041882.178151 54041919.948151 54041919.948151
22 54029412.814463 54029412.814463 54029450.584463 54029450.584463
24 54012076.375685 54012076.375685 54012114.145685 54012114.145685
26 53986475.140493 53986475.140493 53986512.910493 53986512.910493
41 26474525.463734 26474525.463734 26474563.233734 26474563.233734
42 26459658.870852 26459658.870852 26459696.640852 26459696.640852
44 26450525.146343 26450525.146343 26450562.916343 26450562.916343
48 26436315.201589 26436315.201589 26436352.971589 26436352.971589
49 26431222.849311 26431222.849311 26431260.619311 26431260.619311
131 22254944.870091 22254944.870091 22254982.640091 22254982.640091
132 22165859.926834 22165859.926834 22165897.696834 22165897.696834
201 19402591.059982 19402591.059982 19402628.829982 19402628.829982
203 19389233.985036 19389233.985036 19389271.755036 19389271.755036
205 19381792.157423 19381792.157423 19381829.927423 19381829.927423
207 19338160.286495 19338160.286495 19338198.056495 19338198.056495
391 16834361.988822 16834361.988822 16834399.758822 16834399.758822
392 16827282.773601 16827282.773601 16827320.543601 16827320.543601
394 16820904.201854 16820904.201854 16820941.971854 16820941.971854
396 16806423.026422 16806423.026422 16806460.796422 16806460.796422
398 16801966.838668 16801966.838668 16802004.608668 16802004.608668
491 6058341.108995 6058341.108995 6058378.878995 6058378.878995
492 6031198.995548 6031198.995548 6031236.765548 6031236.765548
494 6027305.050136 6027305.050136 6027342.820136 6027342.820136
1334 1632945.412012 1632945.412012 1632983.182012 1632983.182012
1842 1627941.586245 1627941.586245 1627979.356245 1627979.356245
